case_id,run_id,agent,anchor,repeat_index,detection_correct,identification_correct,evidence_f1,recovery_verdict,cost_usd
case_0115,20260921T152823Z_c40ad8,static,numbers,0,True,True,1.0,no_unnecessary_repair,0.0015700000000000002
case_0115,20260921T162753Z_35d685,static,rule,0,True,True,1.0,no_unnecessary_repair,0.012013
case_0115,20260921T172354Z_822c37,static,numbers,0,True,True,1.0,no_unnecessary_repair,0.012523
case_0116,20260921T133643Z_f7844f,static,numbers,0,True,True,1.0,no_unnecessary_repair,0.012998
case_0116,20260921T143008Z_a8c936,static,off,0,True,True,1.0,no_unnecessary_repair,0.013151
case_0116,20260921T145620Z_4ae8b6,static,off,0,True,True,1.0,no_unnecessary_repair,0.0015605999999999999
case_0116,20260921T152914Z_6f52e2,static,rule,0,True,True,1.0,no_unnecessary_repair,0.013193
case_0116,20260921T164054Z_6710c0,static,rule,0,True,True,1.0,no_unnecessary_repair,0.001772
case_0116,20260921T171026Z_a8f838,static,numbers,0,True,True,1.0,no_unnecessary_repair,0.0016144
case_0117,20260921T135237Z_a5cec0,static,rule,0,False,False,0.0,no_unnecessary_repair,0.014568
case_0117,20260921T141400Z_330003,static,off,0,True,True,1.0,no_unnecessary_repair,0.0015978
case_0117,20260921T141928Z_0b7a88,static,numbers,0,True,True,1.0,no_unnecessary_repair,0.0018808000000000002
case_0117,20260921T144948Z_bc76f9,static,off,0,True,True,1.0,no_unnecessary_repair,0.012936
case_0117,20260921T165146Z_33ea21,static,numbers,0,False,False,0.0,false_intervention,0.013433
case_0117,20260921T170918Z_ec1186,static,rule,0,True,True,1.0,no_unnecessary_repair,0.0035911999999999997
case_0118,20260921T134054Z_866698,static,numbers,0,True,True,1.0,no_unnecessary_repair,0.012663
case_0118,20260921T135416Z_8607bc,static,rule,0,True,True,1.0,no_unnecessary_repair,0.012433
case_0118,20260921T141504Z_aa09e8,static,numbers,0,True,True,1.0,no_unnecessary_repair,0.0015808000000000003
case_0118,20260921T145959Z_84b8d9,static,off,0,True,True,1.0,no_unnecessary_repair,0.001659
case_0118,20260921T151104Z_c41083,static,off,0,True,True,1.0,no_unnecessary_repair,0.012596
case_0118,20260921T154240Z_e2d371,static,rule,0,True,True,1.0,no_unnecessary_repair,0.0015932000000000001
case_0119,20260921T135630Z_9bdc76,static,rule,0,True,True,1.0,no_unnecessary_repair,0.001736
case_0119,20260921T141352Z_b15325,static,numbers,0,True,True,1.0,no_unnecessary_repair,0.0016180000000000003
case_0119,20260921T153601Z_851a73,static,rule,0,True,True,1.0,no_unnecessary_repair,0.012713
case_0119,20260921T160441Z_38318c,static,off,0,True,True,1.0,no_unnecessary_repair,0.013231
case_0119,20260921T161314Z_e3fe7b,static,numbers,0,True,True,1.0,no_unnecessary_repair,0.012573
case_0119,20260921T164227Z_54bff7,static,off,0,True,True,1.0,no_unnecessary_repair,0.0016326
case_0120,20260921T141511Z_dbc5f8,static,off,0,True,True,1.0,no_unnecessary_repair,0.012446
case_0120,20260921T143111Z_3e529b,static,off,0,True,True,1.0,no_unnecessary_repair,0.0015702000000000001
case_0120,20260921T162329Z_a39c3d,static,numbers,0,True,True,1.0,no_unnecessary_repair,0.012403
case_0120,20260921T164409Z_505f69,static,rule,0,True,True,1.0,no_unnecessary_repair,0.001652
case_0120,20260921T172259Z_f49cbd,static,numbers,0,True,True,1.0,no_unnecessary_repair,0.0015880000000000002
case_0120,20260921T173102Z_ce9989,static,rule,0,True,True,1.0,no_unnecessary_repair,0.012788
case_0121,20260921T135837Z_4d886f,static,rule,0,False,False,0.0,no_unnecessary_repair,0.014933
case_0121,20260921T140612Z_7be327,static,numbers,0,True,True,1.0,no_unnecessary_repair,0.0015724
case_0121,20260921T144151Z_fd587e,static,off,0,True,True,1.0,no_unnecessary_repair,0.012916
case_0121,20260921T151126Z_ae9b00,static,rule,0,True,True,1.0,no_unnecessary_repair,0.0016496000000000002
case_0121,20260921T151147Z_447d99,static,numbers,0,True,True,1.0,no_unnecessary_repair,0.012963
case_0121,20260921T160339Z_71e291,static,off,0,True,True,1.0,no_unnecessary_repair,0.0015546
case_0122,20260921T142948Z_117e6e,static,off,0,True,True,1.0,no_unnecessary_repair,0.012916
case_0122,20260921T143603Z_1e44c9,static,numbers,0,True,True,1.0,no_unnecessary_repair,0.0017392000000000002
case_0122,20260921T152047Z_12f9c5,static,numbers,0,True,True,1.0,no_unnecessary_repair,0.012623
case_0122,20260921T152943Z_6ef8cf,static,rule,0,False,False,0.0,no_unnecessary_repair,0.0035551999999999997
case_0122,20260921T161624Z_9305f3,static,rule,0,False,False,0.0,no_unnecessary_repair,0.014663
case_0122,20260921T171849Z_1b893c,static,off,0,True,True,1.0,no_unnecessary_repair,0.0015965999999999999
case_0123,20260921T142610Z_a86ada,static,rule,0,True,True,1.0,no_unnecessary_repair,0.0017168
case_0123,20260921T143841Z_6f7d15,static,numbers,0,True,True,1.0,no_unnecessary_repair,0.012513
case_0123,20260921T145551Z_42d579,static,off,0,True,True,1.0,no_unnecessary_repair,0.001647
case_0123,20260921T150246Z_643823,static,rule,0,True,True,1.0,no_unnecessary_repair,0.013113
case_0123,20260921T152523Z_933d2e,static,off,0,True,True,1.0,no_unnecessary_repair,0.012621
case_0123,20260921T163844Z_5508b4,static,numbers,0,True,True,1.0,no_unnecessary_repair,0.0016504
case_0124,20260921T140555Z_7f26b3,static,numbers,0,True,True,1.0,no_unnecessary_repair,0.0015820000000000003
case_0124,20260921T141921Z_1dd0ea,static,rule,0,True,True,1.0,no_unnecessary_repair,0.012228
case_0124,20260921T142711Z_f8ff0b,static,rule,0,True,True,1.0,no_unnecessary_repair,0.0015692
case_0124,20260921T143151Z_ca933f,static,numbers,0,True,True,1.0,no_unnecessary_repair,0.013308
case_0124,20260921T143627Z_1cbef3,static,off,0,True,True,1.0,no_unnecessary_repair,0.012821
case_0124,20260921T153156Z_58d549,static,off,0,True,True,1.0,no_unnecessary_repair,0.0015834
case_0125,20260921T143608Z_9ac2a8,static,numbers,0,True,True,1.0,no_unnecessary_repair,0.0016624
case_0125,20260921T143949Z_e0aefc,static,rule,0,True,True,1.0,no_unnecessary_repair,0.012983
case_0125,20260921T145440Z_13cebf,static,off,0,True,True,1.0,no_unnecessary_repair,0.012371
case_0125,20260921T145509Z_9a3a43,static,off,0,True,True,1.0,no_unnecessary_repair,0.0015894000000000001
case_0125,20260921T173050Z_819d7b,static,numbers,0,True,True,1.0,no_unnecessary_repair,0.013248
case_0125,20260921T173058Z_c50d0a,static,rule,0,True,True,1.0,no_unnecessary_repair,0.0017648000000000002
case_0126,20260921T140551Z_91a391,static,off,0,True,True,1.0,no_unnecessary_repair,0.0016314
case_0126,20260921T152044Z_3c124c,static,numbers,0,True,True,1.0,no_unnecessary_repair,0.0016348000000000003
case_0126,20260921T153019Z_dda9b7,static,off,0,True,True,1.0,no_unnecessary_repair,0.012676
case_0126,20260921T154757Z_b5eb91,static,rule,0,True,True,1.0,no_unnecessary_repair,0.013248
case_0126,20260921T160723Z_12bd8e,static,rule,0,True,True,1.0,no_unnecessary_repair,0.0016568000000000002
case_0126,20260921T171904Z_864c51,static,numbers,0,True,True,1.0,no_unnecessary_repair,0.012793
case_0127,20260921T133617Z_c020aa,static,off,0,True,True,1.0,no_unnecessary_repair,0.012011
case_0127,20260921T141126Z_61fae4,static,off,0,True,True,1.0,no_unnecessary_repair,0.001551
case_0127,20260921T150957Z_68d9dd,static,numbers,0,True,True,1.0,no_unnecessary_repair,0.011928
case_0127,20260921T151204Z_0637b2,static,rule,0,True,True,1.0,no_unnecessary_repair,0.0019172
case_0127,20260921T170229Z_bde982,static,rule,0,True,True,1.0,no_unnecessary_repair,0.012138
case_0127,20260921T171001Z_265060,static,numbers,0,True,True,1.0,no_unnecessary_repair,0.0017248
case_0128,20260921T140640Z_f9127d,static,rule,0,True,True,1.0,no_unnecessary_repair,0.012298
case_0128,20260921T150201Z_f52efe,static,numbers,0,True,True,1.0,no_unnecessary_repair,0.013233
case_0128,20260921T151201Z_04e42f,static,off,0,True,True,1.0,no_unnecessary_repair,0.0016217999999999998
case_0128,20260921T152815Z_2f23a3,static,off,0,True,True,1.0,no_unnecessary_repair,0.012476
case_0128,20260921T162701Z_4ec7c5,static,numbers,0,True,True,1.0,no_unnecessary_repair,0.0015916
case_0128,20260921T165733Z_134e12,static,rule,0,True,True,1.0,no_unnecessary_repair,0.0018296000000000002
